, ,Above threshold?,Chi^2,Correlation Coefficient,Good?,ROI,Shape-Binding,a,date,free or bound?,iFirst,iSecond,pthresh,realthreshold,stoichiometry,streak or spot?,wx,wy,x0,xpos,y0,ypos,z
35,,yes,7.981,0.252,0,43,streak-free,57.355,20190127,free,29.184,29.184,34.927,40.836999999999996,4.987,streak,106.251,95.169,0.281,84.281,-0.469,43.531000000000006,31.926
36,,no,8.259,0.276,0,45,Undefined-free,37.099000000000004,20190127,free,30.918000000000003,30.918000000000003,34.938,40.849000000000004,3.2260000000000004,Undefined,23.875999999999998,205.942,0.0,45.0,0.188,8.187999999999999,33.083
37,,no,8.392999999999999,0.32899999999999996,0,46,Undefined-free,32.006,20190127,free,34.694,34.694,34.927,40.836999999999996,2.783,Undefined,412.52,156.125,0.21899999999999997,58.218999999999994,-0.125,25.875,32.173
38,,no,7.285,0.235,0,48,streak-free,38.792,20190127,free,28.878,28.878,34.792,40.691,3.373,streak,100.726,27.26,-0.406,8.594,0.0,14.0,33.583
39,,no,8.486,0.271,0,49,streak-free,39.558,20190127,free,27.204,27.204,34.760999999999996,40.657,3.44,streak,23.305999999999997,125.961,-0.016,79.984,0.125,64.125,31.052
40,,yes,7.41,0.233,0,50,streak-free,52.537,20190127,free,30.122,30.122,34.758,40.654,4.5680000000000005,streak,81.86,83.70200000000001,-0.344,80.656,0.031,52.031000000000006,32.346
41,,no,8.217,0.25,0,54,streak-free,36.705999999999996,20190127,free,28.694000000000003,28.694000000000003,34.748000000000005,40.641999999999996,3.1919999999999997,streak,28.623,111.7,0.0,64.0,-0.188,65.812,31.938000000000002
42,,yes,8.721,0.273,0,55,Undefined-free,48.173,20190127,free,31.612,31.612,34.774,40.671,4.189,Undefined,83.15899999999999,204.19400000000002,0.484,89.484,0.109,45.108999999999995,33.753
43,,no,8.037,0.244,0,56,streak-free,26.877,20190127,free,29.551,29.551,34.785,40.683,2.3369999999999997,streak,82.611,143.179,-1.094,39.906,-0.531,83.469,33.036
44,,no,7.058,0.23199999999999998,0,61,streak-free,31.79,20190127,free,28.49,28.49,34.46,40.330999999999996,2.764,streak,31.426,29.546,0.016,12.015999999999998,0.0,39.0,33.366
45,,no,7.775,0.243,0,64,spot-free,22.194000000000003,20190127,free,33.939,33.939,34.485,40.357,1.93,spot,247.512,193.359,0.062,25.061999999999998,0.42200000000000004,59.422,33.469
46,,no,6.731,0.23199999999999998,0,66,streak-free,32.97,20190127,free,26.918000000000003,26.918000000000003,34.414,40.28,2.867,streak,27.26,22.768,0.0,47.0,-0.016,38.984,32.344
47,,no,8.016,0.221,0,67,streak-free,34.959,20190127,free,25.878,25.878,34.396,40.26,3.04,streak,112.363,28.796999999999997,0.031,59.031000000000006,-0.031,74.969,31.086
48,,yes,7.734,0.221,0,68,streak-free,49.39,20190127,free,27.898000000000003,27.898000000000003,34.344,40.204,4.295,streak,89.214,22.768,-0.359,68.641,0.0,25.0,29.146
49,,no,7.666,0.263,0,86,streak-free,22.366999999999997,20190127,free,29.143,29.143,34.224000000000004,40.074,1.945,streak,209.482,26.636,0.0,62.0,0.0,58.0,31.665
50,,yes,7.534,0.24100000000000002,0,89,streak-free,52.494,20190127,free,29.612,29.612,34.23,40.080999999999996,4.565,streak,83.655,90.63,0.266,16.266,0.391,25.391,32.297
0,,yes,17.183,0.455,0,1,streak-free,103.92200000000001,20190127,free,35.653,35.653,46.051,52.836999999999996,9.037,streak,27.495,22.768,0.016,89.016,0.0,84.0,43.751000000000005
1,,yes,18.849,0.44799999999999995,0,2,streak-free,115.429,20190127,free,38.469,38.469,45.725,52.486999999999995,10.037,streak,22.768,93.98700000000001,0.0,89.0,0.281,78.281,43.099
2,,yes,14.713,0.434,0,3,Undefined-free,55.861000000000004,20190127,free,44.224,44.224,44.631,51.31100000000001,4.857,Undefined,127.025,401.68800000000005,-0.391,39.609,0.016,65.016,40.143
3,,yes,15.937000000000001,0.42100000000000004,0,4,streak-free,88.01299999999999,20190127,free,36.714,36.714,44.82899999999999,51.525,7.653,streak,22.768,22.768,0.0,46.0,0.0,21.0,43.123999999999995
4,,yes,17.437,0.43700000000000006,0,5,streak-free,106.759,20190127,free,34.816,34.816,44.677,51.361000000000004,9.283,streak,83.934,117.119,0.25,18.25,0.109,12.109000000000002,41.768
5,,yes,16.819000000000003,0.43200000000000005,0,6,streak-free,133.029,20190127,free,35.673,35.673,45.081,51.79600000000001,11.568,streak,86.37200000000001,81.426,0.203,79.203,-0.344,78.656,44.805
6,,yes,12.235,0.42100000000000004,0,7,streak-free,86.34299999999999,20190127,free,38.939,38.939,44.303000000000004,50.958999999999996,7.507999999999999,streak,225.0,23.485,0.281,71.281,-0.016,12.984000000000002,37.334
7,,yes,16.985,0.457,0,8,streak-free,85.37,20190127,free,38.286,38.286,44.138999999999996,50.783,7.4239999999999995,streak,22.768,22.768,0.0,28.0,0.0,67.0,40.688
8,,yes,15.02,0.442,0,9,Undefined-free,121.79899999999999,20190127,free,40.286,40.286,44.146,50.791000000000004,10.591,Undefined,80.079,150.667,0.5,17.5,0.297,89.29700000000001,41.906000000000006
9,,yes,16.979,0.396,0,10,streak-free,78.615,20190127,free,36.592,36.592,44.512,51.183,6.836,streak,22.768,22.768,0.0,40.0,0.0,13.0,45.501000000000005
10,,yes,17.137999999999998,0.36700000000000005,0,11,streak-free,83.329,20190127,free,30.98,30.98,44.348,51.008,7.246,streak,23.305999999999997,22.768,-0.016,38.984,0.0,77.0,40.416
11,,yes,14.815999999999999,0.353,0,12,streak-free,81.777,20190127,free,34.857,34.857,44.28,50.934,7.111000000000001,streak,22.768,22.768,0.0,59.0,0.0,42.0,41.221000000000004
12,,yes,15.332,0.408,0,14,streak-free,159.437,20190127,free,32.755,32.755,43.648999999999994,50.256,13.864,streak,80.56,96.10600000000001,-0.484,28.516,-0.25,43.75,34.677
13,,yes,15.247,0.395,0,15,streak-free,89.85799999999999,20190127,free,36.327,36.327,43.641000000000005,50.247,7.814,streak,74.495,28.651,0.23399999999999999,29.234,0.0,74.0,41.22
14,,yes,13.458,0.35100000000000003,0,16,streak-free,83.944,20190127,free,35.061,35.061,43.498999999999995,50.095,7.3,streak,22.768,120.85,0.0,57.0,0.125,48.125,39.083
15,,yes,17.293,0.429,0,17,streak-free,50.367,20190127,free,34.02,34.02,43.424,50.013999999999996,4.38,streak,344.195,22.768,-0.203,83.79700000000001,0.0,73.0,39.919000000000004
16,,yes,14.745999999999999,0.381,0,19,streak-free,104.307,20190127,free,33.775999999999996,33.775999999999996,42.989,49.545,9.07,streak,79.793,94.24700000000001,-0.312,89.68799999999999,0.062,9.062000000000001,39.884
17,,yes,19.883,0.47,0,20,streak-free,76.86,20190127,free,29.245,29.245,42.901,49.451,6.683,streak,22.768,22.768,-0.016,52.983999999999995,0.0,65.0,38.936
18,,yes,14.658,0.384,0,21,Undefined-free,87.664,20190127,free,32.531,32.531,42.782,49.323,7.622999999999999,Undefined,100.27799999999999,162.099,0.406,90.406,0.21899999999999997,65.219,38.097
19,,yes,14.663,0.395,0,22,streak-free,106.705,20190127,free,34.082,34.082,42.79600000000001,49.338,9.279,streak,22.768,83.15899999999999,0.0,73.0,0.375,27.375,40.792
20,,yes,16.887,0.418,0,23,Undefined-free,55.023999999999994,20190127,free,41.51,41.51,42.775,49.315,4.785,Undefined,112.552,372.025,0.172,24.171999999999997,-0.43799999999999994,35.562,40.007
21,,yes,14.095,0.355,0,24,streak-free,66.795,20190127,free,40.204,40.204,43.028999999999996,49.589,5.808,streak,22.768,30.694000000000003,0.0,44.0,0.031,55.031000000000006,46.585
22,,yes,14.89,0.38299999999999995,0,25,Undefined-free,69.047,20190127,free,35.347,35.347,42.952,49.506,6.004,Undefined,89.214,265.44,-0.391,58.608999999999995,-0.203,35.797,38.792
23,,yes,15.725999999999999,0.38299999999999995,0,26,streak-free,116.986,20190127,free,42.06100000000001,42.06100000000001,43.163999999999994,49.733999999999995,10.173,streak,76.383,66.281,0.375,84.375,0.141,50.141000000000005,46.183
24,,yes,14.547,0.40299999999999997,0,27,streak-free,87.335,20190127,free,38.836999999999996,38.836999999999996,43.18899999999999,49.761,7.593999999999999,streak,83.883,22.768,-0.297,28.703000000000003,0.0,51.0,41.527
25,,yes,15.579,0.389,0,28,streak-free,53.958999999999996,20190127,free,35.102,35.102,43.125,49.692,4.692,streak,283.78,79.461,-0.172,69.828,-0.23399999999999999,40.766,39.105
26,,yes,14.582,0.4,0,32,streak-free,68.366,20190127,free,37.878,37.878,43.108999999999995,49.675,5.945,streak,22.768,22.768,0.0,65.0,0.0,91.0,41.549
27,,yes,14.056,0.368,0,33,Undefined-free,71.39699999999999,20190127,free,40.714,40.714,43.193000000000005,49.765,6.207999999999999,Undefined,113.441,153.298,-0.078,72.922,-0.344,69.656,43.498999999999995
28,,yes,15.885,0.379,0,34,streak-free,72.942,20190127,free,31.285999999999998,31.285999999999998,43.14,49.708,6.343,streak,22.947,31.685,-0.016,73.984,0.031,60.031000000000006,39.126
29,,yes,16.491,0.456,0,35,streak-free,50.731,20190127,free,40.122,40.122,43.29,49.869,4.4110000000000005,streak,281.25,22.768,0.203,90.20299999999999,0.0,57.0,45.945
30,,yes,15.331,0.35700000000000004,0,36,streak-free,113.262,20190127,free,37.347,37.347,43.305,49.885,9.849,streak,115.24700000000001,78.226,-0.016,18.984,-0.42200000000000004,25.578000000000003,41.512
31,,yes,15.315,0.406,0,38,streak-free,117.274,20190127,free,39.143,39.143,43.20399999999999,49.777,10.198,streak,135.095,91.073,0.047,82.04700000000001,0.406,19.406,39.586
32,,yes,14.987,0.342,0,40,streak-free,66.933,20190127,free,33.959,33.959,43.206,49.778999999999996,5.82,streak,22.768,22.768,0.0,23.0,0.0,45.0,40.961999999999996
33,,no,15.933,0.38799999999999996,0,41,streak-free,47.49,20190127,free,35.836999999999996,35.836999999999996,43.185,49.756,4.13,streak,281.474,23.485,-0.031,14.969000000000001,-0.016,62.983999999999995,40.091
34,,yes,14.314,0.447,0,42,Undefined-free,59.78,20190127,free,33.265,33.265,43.093999999999994,49.659,5.1979999999999995,Undefined,23.875999999999998,465.459,0.0,33.0,0.484,59.483999999999995,37.248000000000005
35,,yes,14.347000000000001,0.361,0,43,Undefined-free,62.895,20190127,free,34.224000000000004,34.224000000000004,43.068999999999996,49.632,5.468999999999999,Undefined,22.768,193.703,-0.016,13.984000000000002,0.5,45.5,39.78
36,,yes,13.952,0.358,0,47,streak-free,62.613,20190127,free,39.184,39.184,42.98,49.536,5.445,streak,22.768,22.768,0.0,47.0,0.0,79.0,40.446999999999996
37,,yes,15.967,0.408,0,48,streak-free,104.27600000000001,20190127,free,35.796,35.796,42.961000000000006,49.515,9.067,streak,77.449,106.545,-0.344,39.656,0.281,29.281,39.788000000000004
38,,yes,17.704,0.41200000000000003,0,49,Undefined-free,68.557,20190127,free,36.122,36.122,42.898999999999994,49.449,5.962000000000001,Undefined,111.022,231.65,0.469,59.468999999999994,0.156,70.156,37.83
39,,yes,16.680999999999997,0.39,0,50,streak-free,65.242,20190127,free,30.653000000000002,30.653000000000002,42.843999999999994,49.39,5.672999999999999,streak,107.15299999999999,23.485,0.109,33.109,-0.016,37.984,38.031
40,,yes,13.822000000000001,0.32899999999999996,0,51,streak-free,62.463,20190127,free,32.02,32.02,42.802,49.345,5.432,streak,22.768,26.846999999999998,0.0,33.0,0.0,87.0,38.53
41,,yes,18.063,0.41700000000000004,0,53,streak-free,91.516,20190127,free,34.041,34.041,42.768,49.308,7.957999999999999,streak,22.768,91.073,0.0,55.0,0.469,59.468999999999994,40.312
42,,yes,14.515,0.39899999999999997,0,54,streak-free,81.331,20190127,free,35.367,35.367,42.82,49.364,7.072,streak,85.84100000000001,22.768,-0.391,59.608999999999995,0.0,81.0,43.126000000000005
43,,no,13.88,0.381,0,56,spot-free,34.479,20190127,free,35.878,35.878,42.705,49.24,2.998,spot,344.36,223.372,-0.156,64.844,0.203,32.203,34.501999999999995
44,,yes,14.056,0.365,0,62,streak-free,109.611,20190127,free,38.367,38.367,42.755,49.294,9.531,streak,84.125,101.421,0.406,68.406,0.42200000000000004,49.422,41.677
45,,yes,15.742,0.375,0,63,streak-free,117.789,20190127,free,29.878,29.878,42.782,49.321999999999996,10.242,streak,78.847,22.768,0.5,76.5,0.0,90.0,41.949
46,,yes,16.01,0.374,0,66,Undefined-free,53.349,20190127,free,35.694,35.694,42.717,49.251999999999995,4.638999999999999,Undefined,26.623,196.77700000000002,0.0,13.0,-0.062,33.938,36.779
47,,yes,14.074000000000002,0.38,0,68,streak-free,93.824,20190127,free,32.714,32.714,42.653999999999996,49.185,8.158999999999999,streak,22.768,91.073,0.0,40.0,-0.45299999999999996,41.547,36.766
48,,yes,15.171,0.326,0,69,streak-free,67.061,20190127,free,33.224000000000004,33.224000000000004,42.667,49.199,5.831,streak,22.768,82.789,0.0,61.0,-0.297,20.703000000000003,41.138000000000005
49,,yes,11.755,0.289,0,75,streak-free,63.24,20190127,free,32.551,32.551,42.652,49.183,5.499,streak,22.768,85.931,0.0,53.0,-0.297,33.703,39.486
0,,yes,15.100999999999999,0.451,0,1,streak-free,146.029,20190127,free,32.265,32.265,41.336999999999996,47.766000000000005,12.698,streak,80.202,22.768,-0.281,53.718999999999994,0.0,38.0,39.037
1,,yes,13.043,0.444,0,2,streak-free,136.506,20190127,free,38.653,38.653,43.173,49.743,11.87,streak,83.814,110.851,0.32799999999999996,91.32799999999999,-0.281,74.719,42.708999999999996
2,,yes,19.108,0.48,0,3,streak-free,100.06299999999999,20190127,free,33.653,33.653,44.211000000000006,50.86,8.701,streak,22.768,86.45299999999999,0.0,46.0,-0.125,69.875,43.988
3,,yes,17.358,0.44299999999999995,0,4,spot-free,77.78399999999999,20190127,free,39.98,39.98,43.794,50.412,6.763999999999999,spot,155.347,198.438,-0.141,51.858999999999995,-0.297,84.70299999999999,40.243
4,,yes,17.328,0.456,0,5,streak-free,87.67200000000001,20190127,free,41.468999999999994,41.468999999999994,45.165,51.885,7.624,streak,22.768,22.768,0.0,16.0,0.0,36.0,48.348
5,,yes,16.549,0.445,0,6,streak-free,126.37,20190127,free,35.449,35.449,44.912,51.613,10.989,streak,23.491,83.15899999999999,0.0,30.0,0.359,87.359,41.346000000000004
6,,yes,16.944000000000003,0.442,0,7,streak-free,65.88600000000001,20190127,free,34.611999999999995,34.611999999999995,44.475,51.144,5.729,streak,340.096,24.230999999999998,0.094,13.094000000000001,-0.031,89.969,39.556999999999995
7,,yes,15.942,0.45299999999999996,0,8,Undefined-free,55.773,20190127,free,43.20399999999999,43.20399999999999,44.47,51.138000000000005,4.85,Undefined,326.29400000000004,173.63299999999998,0.45299999999999996,83.45299999999999,-0.172,60.828,42.131
8,,yes,14.294,0.385,0,9,streak-free,91.64399999999999,20190127,free,35.918,35.918,44.136,50.778999999999996,7.968999999999999,streak,29.986,22.768,-0.031,19.969,-0.016,51.983999999999995,39.163000000000004
9,,yes,16.999000000000002,0.40700000000000003,0,10,streak-free,87.583,20190127,free,35.775999999999996,35.775999999999996,44.059,50.696999999999996,7.6160000000000005,streak,25.449,22.768,-0.016,44.983999999999995,0.0,39.0,41.067
10,,yes,15.463,0.402,0,11,streak-free,85.609,20190127,free,35.694,35.694,43.845,50.467,7.444,streak,22.768,22.768,0.0,67.0,0.0,89.0,39.41
11,,yes,13.607000000000001,0.385,0,12,streak-free,84.46,20190127,free,36.796,36.796,43.869,50.493,7.343999999999999,streak,28.195999999999998,22.947,-0.016,74.984,-0.016,49.983999999999995,41.833
12,,yes,16.762999999999998,0.42,0,13,streak-free,81.75,20190127,free,35.347,35.347,43.925,50.553000000000004,7.109,streak,22.768,22.768,0.0,49.0,0.0,26.0,42.298
13,,yes,15.825999999999999,0.38799999999999996,0,14,streak-free,141.833,20190127,free,35.306,35.306,43.975,50.607,12.333,streak,78.949,76.236,0.42200000000000004,85.42200000000001,-0.016,7.984,42.325
14,,yes,19.234,0.424,0,15,streak-free,79.38600000000001,20190127,free,35.224000000000004,35.224000000000004,44.075,50.714,6.903,streak,22.768,25.781999999999996,0.0,72.0,0.016,57.016000000000005,43.17
15,,yes,17.369,0.479,0,16,streak-free,141.513,20190127,free,33.836999999999996,33.836999999999996,44.071000000000005,50.708999999999996,12.305,streak,84.595,99.12700000000001,0.5,80.5,0.469,20.469,41.703
16,,yes,13.398,0.345,0,18,streak-free,75.33800000000001,20190127,free,33.714,33.714,43.619,50.224,6.551,streak,23.485,22.768,-0.016,32.984,0.0,19.0,42.29
17,,yes,13.296,0.41200000000000003,0,19,streak-free,76.309,20190127,free,38.918,38.918,43.591,50.193999999999996,6.636,streak,94.376,32.232,0.031,56.031000000000006,0.0,9.0,40.788000000000004
18,,no,15.089,0.452,0,20,Undefined-free,49.871,20190127,free,44.265,44.265,43.604,50.207,4.337,Undefined,125.694,472.07,0.5,17.5,-0.125,24.875,41.538000000000004
19,,yes,14.925,0.386,0,21,streak-free,77.61,20190127,free,31.755,31.755,43.418,50.007,6.749,streak,22.768,22.768,0.0,71.0,0.0,21.0,37.399
20,,yes,16.169,0.436,0,23,Undefined-free,69.54,20190127,free,39.633,39.633,43.394,49.981,6.047000000000001,Undefined,87.295,317.95099999999996,0.406,65.406,-0.172,27.828000000000003,40.596
21,,yes,16.582,0.406,0,24,streak-free,71.472,20190127,free,34.611999999999995,34.611999999999995,43.41,49.998000000000005,6.215,streak,22.768,22.768,0.0,29.0,0.0,64.0,41.455
22,,yes,19.486,0.435,0,25,streak-free,120.618,20190127,free,38.571,38.571,43.495,50.09,10.489,streak,91.648,90.955,-0.42200000000000004,75.578,0.45299999999999996,87.45299999999999,43.153
23,,yes,16.317999999999998,0.374,0,26,streak-free,95.932,20190127,free,30.51,30.51,43.354,49.938,8.342,streak,105.72200000000001,22.768,-0.359,23.641,0.0,22.0,37.671
24,,yes,13.414000000000001,0.408,0,28,spot-free,51.948,20190127,free,39.939,39.939,43.103,49.668,4.5169999999999995,spot,148.139,243.532,-0.484,62.516000000000005,0.156,81.156,39.58
25,,yes,11.686,0.33299999999999996,0,29,streak-free,72.35600000000001,20190127,free,34.592,34.592,43.001000000000005,49.558,6.292000000000001,streak,22.768,126.89200000000001,0.0,19.0,-0.047,69.953,37.95
26,,yes,17.294,0.415,0,30,streak-free,57.434,20190127,free,38.836999999999996,38.836999999999996,43.168,49.739,4.994,streak,168.544,22.768,0.32799999999999996,54.328,0.0,66.0,45.556000000000004
27,,yes,15.68,0.37,0,31,spot-free,50.31100000000001,20190127,free,37.836999999999996,37.836999999999996,43.177,49.748000000000005,4.375,spot,116.65799999999999,215.803,0.156,11.155999999999999,0.23399999999999999,21.234,41.131
28,,yes,16.505,0.41200000000000003,0,32,streak-free,103.97,20190127,free,32.816,32.816,43.214,49.788000000000004,9.041,streak,22.768,91.073,0.0,65.0,0.43799999999999994,12.437999999999999,42.02
29,,yes,15.356,0.39899999999999997,0,33,streak-free,100.956,20190127,free,40.102,40.102,43.294,49.873999999999995,8.779,streak,85.796,104.083,-0.25,64.75,0.391,59.391000000000005,43.481
30,,yes,15.742,0.311,0,35,streak-free,92.249,20190127,free,28.285999999999998,28.285999999999998,43.255,49.832,8.022,streak,22.768,81.194,0.0,11.0,0.32799999999999996,59.328,39.714
31,,yes,15.289000000000001,0.39899999999999997,0,36,Undefined-free,54.56100000000001,20190127,free,33.98,33.98,43.261,49.838,4.744,Undefined,22.768,198.438,0.0,79.0,0.156,33.156,41.141999999999996
32,,yes,16.358,0.368,0,37,streak-free,65.248,20190127,free,33.082,33.082,43.27,49.848,5.6739999999999995,streak,22.768,23.858,0.0,52.0,-0.016,15.984000000000002,41.287
33,,yes,12.956,0.349,0,38,streak-free,75.257,20190127,free,37.878,37.878,43.233999999999995,49.809,6.544,streak,117.09299999999999,22.768,-0.406,5.593999999999999,0.0,39.0,39.67
34,,yes,15.165999999999999,0.402,0,40,streak-free,68.069,20190127,free,36.694,36.694,43.286,49.865,5.919,streak,117.48,23.485,0.203,14.203,-0.016,41.983999999999995,42.852
35,,yes,15.33,0.396,0,41,Undefined-free,60.349,20190127,free,36.611999999999995,36.611999999999995,43.272,49.85,5.247999999999999,Undefined,70.768,219.645,-0.156,12.844000000000001,0.43799999999999994,52.438,40.468
36,,yes,12.624,0.354,0,42,streak-free,89.73,20190127,free,33.347,33.347,43.2,49.772,7.803,streak,81.331,22.768,0.344,35.344,0.0,75.0,38.143
37,,yes,14.085,0.35200000000000004,0,43,streak-free,148.59799999999998,20190127,free,27.898000000000003,27.898000000000003,43.042,49.602,12.922,streak,81.819,87.964,0.375,69.375,-0.5,72.5,34.571999999999996
38,,yes,12.722999999999999,0.348,0,44,streak-free,73.806,20190127,free,33.449,33.449,42.998000000000005,49.555,6.417999999999999,streak,111.022,22.768,0.406,62.406000000000006,0.0,19.0,38.944
39,,yes,14.383,0.385,0,45,streak-free,86.20200000000001,20190127,free,36.429,36.429,43.063,49.625,7.496,streak,22.768,79.571,0.0,10.0,0.359,13.359000000000002,43.427
40,,yes,13.757,0.371,0,46,Undefined-free,73.488,20190127,free,33.898,33.898,42.998999999999995,49.556999999999995,6.39,Undefined,92.774,197.54,-0.406,39.594,0.484,55.483999999999995,38.032
